company,date,IQ_TOTAL_REV_target,IQ_TOTAL_REV_OLS
IQ712963,2014-06-30,6.562448000000001,7.601347317596144
IQ7264749,2018-09-30,24.628885,24.887183822631158
IQ728738,2014-06-30,-0.10541899999999949,1.0152030669133123
IQ732401,2013-12-31,76.557175,79.72828586069402
IQ736431,2013-06-30,1.6913769999999997,2.8064766051848036
IQ740253,2014-06-30,348.5,338.55243458147805
IQ741774,2018-09-30,525.97797,469.0293252031662
IQ750833,2012-03-31,6.857996000000002,7.544917152511659
IQ7655526,2015-12-31,3.837993,4.4532474358914245
IQ7658114,2014-03-31,19.879461,21.394509336514915
IQ7685249,2018-09-30,5.462063000000001,6.517633513343768
IQ7685485,2014-09-30,22.502703000000004,20.47127512716014
IQ7687614,2013-03-31,27.189566,25.58255738369769
IQ777104,2017-06-30,46.9585,52.816363099950536
IQ7877993,2018-06-30,5.328019000000001,6.153020659784922
IQ7909270,2012-12-31,4.109180999999999,3.719624981842488
IQ79183017,2018-09-30,1.4000409999999996,2.2044247585345764
IQ79751483,2018-09-30,4.38606,5.327571325836779
IQ8044106,2017-12-31,0.09611100000000082,0.987168151916761
IQ8058229,2016-03-31,0.4798999999999993,1.296640615092175
IQ8080935,2016-06-30,27.378796,28.030154395319528
IQ8087270,2018-03-31,2.086999999999999,3.645205001010425
IQ8100444,2017-09-30,137.19296,126.6893339325479
IQ8100806,2013-02-28,1.4456229999999992,1.6251979735706583
IQ8101593,2014-06-30,7.9441799999999985,9.317012662167976
IQ8101601,2017-12-31,6.670716,13.635233417757847
IQ8159983,2014-12-31,30.535683000000002,30.38083243714782
IQ8179771,2013-03-31,10.521213000000001,11.531388734636824
IQ8180602,2018-09-30,155.37506000000002,147.29124123954333
IQ8180641,2018-09-30,110.92341,108.6124525327195
IQ826820,2013-03-31,8.625678,9.277218346649352
IQ827291,2016-09-30,0.6991100000000003,1.6324648896551932
IQ8274361,2013-06-30,41.354168,43.7317301365032
IQ8332848,2018-09-30,10.177521,9.3358857489556
IQ8350257,2018-09-30,11.809126,11.692557550780865
IQ83524843,2018-09-30,2.074248,2.8809010783433893
IQ8443211,2018-06-30,17.841433,20.05223440849563
IQ84545605,2016-09-30,6.736789999999999,4.777628850127209
IQ866952,2014-09-30,31.667755000000003,31.85131141672499
IQ869141,2015-12-31,60.20000000000001,59.92753240360418
IQ875748,2018-09-30,5.832999999999999,6.493942404209323
IQ875817,2018-09-30,3022.9136,2915.2542353910585
IQ877623,2017-09-30,17.319500000000005,16.329111919863227
IQ877727,2016-09-30,4.672000000000001,5.2865682591897905
IQ879091,2015-03-31,13.315500000000002,15.256093411059256
IQ879381,2013-06-30,287.55356,278.5536775117935
IQ879583,2016-12-31,12.758130000000001,12.464734864201867
IQ880697,2013-12-31,41.382057,57.89415171024755
IQ881385,2018-09-30,693.39484,654.8396633349643
IQ881421,2018-08-31,20.964000000000002,21.503093111108388
IQ881538,2015-06-30,6.3709999999999996,7.217095141923991
IQ881833,2015-06-30,5.749999999999998,5.259512340809912
IQ881892,2013-11-30,46.055,71.39286183926617
IQ881918,2013-12-31,11.848499999999998,11.764632850189185
IQ882078,2018-09-30,76.28185,60.221301699511756
IQ882357,2018-09-30,30.968918,30.060857847284183
IQ882502,2018-09-30,62.704119999999996,53.13390634403704
IQ882613,2018-06-30,6.994499999999999,7.758477316127303
IQ882647,2015-10-31,5.133057999999998,5.698899482686689
IQ882763,2018-09-30,21.214294,21.359414803258783
IQ883040,2017-12-31,40.151565999999995,45.286934350152855
IQ883054,2016-12-31,2.5069649999999997,2.7526671791661177
IQ883067,2016-09-30,4.0145990000000005,4.8185535432649145
IQ883072,2018-06-30,102.29616999999999,96.90510751722407
IQ883098,2016-06-30,24.942785,26.167901515687518
IQ883184,2017-03-31,2.162796,2.9548963235700296
IQ883327,2014-12-31,507.98710000000005,623.4898118345872
IQ883456,2018-03-31,38.374897,38.68085962818429
IQ883542,2012-03-31,241.91662999999997,239.13449195718005
IQ883597,2018-06-30,18.061382000000002,19.368291699111303
IQ883638,2012-03-31,39.21395,40.507487051309305
IQ883733,2017-12-31,1079.6027,982.8742565379174
IQ883752,2013-06-30,270.93314,270.1840477458526
IQ883768,2012-06-30,32.86652,20.63051443993668
IQ884092,2012-03-31,11.997824999999999,13.792097857641469
IQ884125,2012-09-30,8.720922,8.779711228580412
IQ884324,2012-09-30,5.129179,4.96633356258687
IQ884370,2013-03-31,3.5992960000000003,4.719760018460036
IQ911172,2018-06-30,35.46728,30.955744746079386
IQ9142038,2014-12-31,3.9406420000000004,5.776749254167787
IQ9157881,2013-05-31,2.1019999999999994,2.970193776763175
IQ91780,2018-09-30,5.640675999999998,6.252801315846472
IQ919599,2013-06-30,12.2755,12.806083624971551
IQ9273142,2018-09-30,5.6229200000000015,5.77461069071958
IQ9283859,2016-12-31,0.6860069999999998,1.5463529900395092
IQ9284137,2017-03-31,4.678124999999999,4.986924871046106
IQ9285909,2012-09-30,4.419631999999999,4.724852166615057
IQ9329390,2013-12-31,10.194154,9.764485848291176
IQ9389746,2013-06-30,29.464709999999997,19.66600267197833
IQ93982,2012-06-30,38.702197999999996,38.042816394696324
IQ95052,2012-03-31,27.221045000000004,29.01972064155669
IQ9559437,2018-06-30,259.27299999999997,218.2016076450972
IQ9709633,2018-09-30,61.73436400000001,60.90875871917685
IQ972190,2017-05-31,7104.668000000001,6723.0659571164315
IQ9794160,2012-02-29,1.7924999999999998,3.2660350730001033
IQ98129600,2014-04-30,0.6253850000000005,1.4231469418008096
IQ98244713,2014-03-31,1.9222080000000004,2.6444388174243136
IQ9845893,2014-12-31,3.0166589999999993,3.631185424371496
IQ9898268,2018-06-30,5.242691,6.641826699293714
