,company,year,quarter,IQ_PRIV,IQ_PUB,IQ_TOTAL_REV_NEXT,FORECAST
1971,IQ1782116,2009.0,Q3,1,0,180.96239,199.60005
1972,IQ427477,2015.0,Q4,1,0,117.755,161.59752
1973,IQ99715630,2012.0,Q4,0,1,3.6956539999999904,9.865126
1974,IQ99346926,2008.0,Q4,1,0,60.530495,19.02751
1975,IQ883040,2008.0,Q4,0,1,41.57904400000001,46.895744
1976,IQ22846192,2013.0,Q4,0,1,2.2954630000000122,5.456099
1977,IQ20994927,2017.0,Q4,0,1,1.0299469999999928,6.82704
1978,IQ20385945,2014.0,Q4,0,1,1.1183739999999887,5.158385
1979,IQ46274613,2017.0,Q4,0,1,17.076549999999997,14.048063
1980,IQ427729,2011.0,Q4,0,1,59.11981,64.448715
1981,IQ133201238,2011.0,Q4,1,0,8.007858999999996,11.11656
1982,IQ20951204,2017.0,Q4,0,1,14.113579000000016,15.818815
1983,IQ27283,2017.0,Q4,0,1,233.01584,250.83691
1984,IQ39688384,2013.0,Q4,0,1,1.9907190000000128,7.389113
1985,IQ2989647,2006.0,Q3,1,0,9.690404999999998,10.967802
1986,IQ884125,2016.0,Q4,0,1,4.291605000000004,6.6060166
1987,IQ25070101,2014.0,Q4,0,1,3.565499999999986,5.1353745
1988,IQ595624,2011.0,Q4,1,0,6.187468999999993,9.96913
1989,IQ33210336,2017.0,Q4,1,0,63.007000000000005,22.967451
1990,IQ46511935,2012.0,Q4,1,0,14.288420000000002,15.2858715
1991,IQ252934071,2015.0,Q4,0,1,0.02065200000001255,4.1753373
1992,IQ292826978,2016.0,Q4,0,1,0.27445399999999154,3.8699477
1993,IQ242476272,2015.0,Q4,0,1,5.882499999999993,7.0710893
1994,IQ213586875,2013.0,Q4,0,1,0.6220869999999934,4.468535
1995,IQ883456,2012.0,Q4,0,1,33.25041999999999,19.920652
1996,IQ20358517,2015.0,Q4,0,1,2.0958730000000116,7.659987
1997,IQ27710903,2010.0,Q4,0,1,1.5863640000000032,5.04077
1998,IQ24677080,2016.0,Q4,0,1,0.4441940000000102,5.717482
1999,IQ713996,2011.0,Q4,1,0,5.08967100000001,9.138487
2000,IQ54765620,2015.0,Q4,0,1,1.637344000000013,4.590941
2001,IQ7827957,2001.0,Q4,0,1,4.914466000000004,8.382994
2002,IQ141929052,2012.0,Q4,0,1,-0.022974000000004935,4.3348374
2003,IQ232510539,2015.0,Q4,0,1,1.0575629999999876,4.84619
2004,IQ61679890,2014.0,Q4,0,1,0.36675900000000183,4.6084886
2005,IQ9845893,2013.0,Q4,0,1,2.727973999999989,4.933806
2006,IQ138652,2009.0,Q2,1,0,1.9470000000000027,1.3613417
2007,IQ1738021,2008.0,Q4,0,1,2.9148099999999886,7.1027207
2008,IQ4437960,2005.0,Q4,1,0,0.8102820000000008,5.4803452
2009,IQ4493214,2008.0,Q4,0,1,8.875080999999994,10.571547
2010,IQ30642,2017.0,Q4,1,0,26.431852000000006,27.46813
2011,IQ27063569,2014.0,Q4,0,1,3.5148480000000006,5.4141984
2012,IQ773678,2011.0,Q4,1,0,26.178038000000015,30.807577
2013,IQ672224,2011.0,Q1,1,0,76.112,110.71225
2014,IQ9709633,2013.0,Q4,0,1,35.319294,45.538025
2015,IQ882593,2011.0,Q4,0,1,26.864714000000006,18.47119
2016,IQ78938696,2016.0,Q2,1,0,10.043723999999997,12.428083
2017,IQ136709,2015.0,Q4,0,1,0.3692269999999951,3.4915297
2018,IQ50208126,2008.0,Q4,0,1,1.7090000000000032,5.0565934
2019,IQ39575322,2012.0,Q4,0,1,0.9324780000000032,4.705107
2020,IQ8863787,2009.0,Q4,0,1,1.087065999999993,4.3739305
2021,IQ266017603,2017.0,Q4,0,1,37.74900000000001,31.422651
2022,IQ137820,2010.0,Q4,0,1,1.2001860000000022,5.376158
2023,IQ65340486,2014.0,Q4,0,1,12.888261999999997,15.389204
2024,IQ48718610,2004.0,Q4,1,0,16.288099999999986,14.226347
2025,IQ206649213,2015.0,Q4,0,1,0.6761659999999949,4.713347
2026,IQ34509,2008.0,Q4,0,1,259.17502,230.11348
2027,IQ1004737,2014.0,Q4,0,1,27.906859999999995,53.148094
2028,IQ1376045,2014.0,Q4,0,1,25.700045000000003,26.953032
2029,IQ24677080,2014.0,Q4,0,1,0.5770200000000045,5.1461167
2030,IQ305644917,2015.0,Q4,1,0,4.030694000000011,6.940062
2031,IQ27482664,2013.0,Q4,0,1,59.136185,75.960205
2032,IQ20385420,2013.0,Q4,0,1,16.67952199999999,14.128675
2033,IQ7905503,2014.0,Q1,1,0,1.9347610000000088,8.899626
2034,IQ137478764,2012.0,Q4,0,1,1.3896719999999902,5.231032
2035,IQ311682283,2017.0,Q4,0,1,1.7524999999999977,4.820311
2036,IQ51769988,2016.0,Q4,0,1,0.31626600000001304,4.2021775
2037,IQ4437960,2004.0,Q4,1,0,0.6919269999999926,5.4490952
2038,IQ883098,2010.0,Q4,0,1,24.95518700000001,19.154997
2039,IQ13229475,2008.0,Q4,0,1,21.189060000000012,37.83133
2040,IQ142264144,2012.0,Q4,0,1,0.3711759999999913,4.3123
2041,IQ7175963,2016.0,Q1,1,0,5.65038100000001,5.6154923
2042,IQ736431,2006.0,Q4,0,1,3.1016309999999976,4.799132
2043,IQ182773149,2016.0,Q4,0,1,0.46437499999998977,4.475249
2044,IQ4493082,2011.0,Q4,0,1,48.144356,60.976997
2045,IQ538629689,2017.0,Q4,0,1,15.869315,15.680021
2046,IQ883597,2015.0,Q4,0,1,18.64149900000001,12.191618
2047,IQ877314,2004.0,Q4,0,1,4.850500000000011,7.2893357
2048,IQ106667884,2009.0,Q4,1,0,8.019642000000005,10.897444
2049,IQ171715722,2010.0,Q4,1,0,7.476434000000012,8.838377
2050,IQ8101601,2015.0,Q4,0,1,12.54679200000001,14.612242
2051,IQ700601,2016.0,Q4,0,1,905.19025,769.5799
2052,IQ208304,2016.0,Q4,0,1,1.4964999999999975,4.370589
2053,IQ48718610,2010.0,Q4,1,0,75.932,84.947556
2054,IQ38985168,2005.0,Q4,1,0,6.10295099999999,7.945433
2055,IQ171715722,2017.0,Q4,1,0,11.140606999999989,14.30792
2056,IQ109640450,2011.0,Q4,0,1,0.8510369999999909,5.7811265
2057,IQ183314894,2003.0,Q4,1,0,3.5118870000000015,7.9973893
2058,IQ720205,2017.0,Q4,1,0,6.558973000000009,11.309599
2059,IQ224927927,2017.0,Q4,0,1,39.12549999999999,56.661606
2060,IQ20407491,2012.0,Q4,0,1,0.7043769999999938,5.2155137
2061,IQ874709,2017.0,Q3,0,1,539.0039,514.7579
2062,IQ105708162,2016.0,Q4,1,0,11.451703000000009,10.7385235
2063,IQ691417,2011.0,Q4,0,1,2.3921139999999923,6.2906632
2064,IQ881892,2017.0,Q4,0,1,63.043499999999995,45.531693
2065,IQ638611,1999.0,Q4,0,1,75.03515,80.20064
2066,IQ46421935,2010.0,Q4,0,1,0.4791979999999967,4.18492
2067,IQ52511612,2015.0,Q4,0,1,260.18478,221.35205
2068,IQ52684925,2009.0,Q4,1,0,14.655999000000008,14.564604
2069,IQ687223,2010.0,Q4,0,1,151.40286,166.41153
2070,IQ20934591,2015.0,Q1,1,0,16.268732,16.251005
2071,IQ671670,2017.0,Q4,0,1,504.95465,477.56784
2072,IQ135285,2009.0,Q4,0,1,1084.8359,1110.8485
2073,IQ9283859,2009.0,Q4,0,1,0.9107490000000098,4.116484
2074,IQ38777177,2011.0,Q4,0,1,3.0346759999999904,7.3121476
2075,IQ128568,2003.0,Q4,1,0,374.74356,417.53696
2076,IQ883811,2011.0,Q4,0,1,228.58916000000002,259.0195
2077,IQ879424,2011.0,Q4,0,1,83.18955,84.13397
2078,IQ844579,2017.0,Q4,1,0,93.09316,214.58423
2079,IQ138613386,2013.0,Q4,0,1,1.5065500000000043,5.885115
2080,IQ606338,2015.0,Q4,0,1,10.355500000000006,10.730864
2081,IQ39575322,2015.0,Q4,0,1,1.141147999999987,4.735579
2082,IQ6512027,2009.0,Q4,0,1,65.98527,60.64305
2083,IQ882086,2017.0,Q4,0,1,9.137462999999997,13.702238
2084,IQ883184,2017.0,Q4,0,1,2.774522999999988,5.7163224
2085,IQ882647,2008.0,Q4,0,1,4.6480689999999925,8.619932
2086,IQ248835204,2010.0,Q4,1,0,1.6600720000000138,5.2396684
2087,IQ267956067,2014.0,Q4,0,1,7.847000000000008,9.568281
2088,IQ710598,2013.0,Q1,1,0,7.838281999999992,10.670469
2089,IQ713014,2005.0,Q4,1,0,1.00809000000001,5.349608
2090,IQ215997380,2017.0,Q4,1,0,5.417425000000009,8.692976
2091,IQ881966,2015.0,Q4,0,1,0.6283310000000029,6.193953
2092,IQ1216695,2010.0,Q4,0,1,3.535457000000008,5.8240647
2093,IQ207795565,2013.0,Q4,0,1,1.3323269999999923,4.792128
2094,IQ603707,2009.0,Q4,0,1,5.594651999999996,10.78195
2095,IQ1001166,2014.0,Q4,1,0,7.229714000000001,6.7952256
2096,IQ206404886,2011.0,Q4,0,1,0.3911669999999958,4.145903
2097,IQ38985168,2017.0,Q4,1,0,83.18645500000001,88.80421
2098,IQ45541198,2015.0,Q4,0,1,2.2586650000000077,5.9288316
2099,IQ133201238,2012.0,Q4,1,0,8.965487999999993,10.998762
2100,IQ34783,2009.0,Q4,0,1,210.24884,249.16039
2101,IQ46421935,2009.0,Q4,0,1,0.5059050000000127,4.170256
2102,IQ45541198,2009.0,Q4,0,1,1.3286190000000033,6.5673814
2103,IQ127495643,2010.0,Q4,0,1,0.21403499999999553,4.414763
2104,IQ884370,2016.0,Q4,0,1,2.5783380000000022,6.7850633
2105,IQ716329,2014.0,Q4,1,0,635.22424,833.06226
2106,IQ9329390,2017.0,Q4,0,1,28.661715,21.365889
2107,IQ997963,2014.0,Q4,1,0,6.46432200000001,7.269011
2108,IQ786673,2013.0,Q4,0,1,1.3317099999999868,5.398482
2109,IQ8100806,2015.0,Q4,0,1,2.0537080000000003,5.6740556
2110,IQ232036063,2013.0,Q4,0,1,493.76055999999994,350.27118
2111,IQ40254230,2013.0,Q4,1,0,3.304199000000011,7.1979966
2112,IQ771431,2010.0,Q4,0,1,314.56888,310.38593
2113,IQ51119084,2014.0,Q4,0,1,2.5885839999999973,7.7215257
2114,IQ43246930,2013.0,Q4,0,1,146.96553,152.67256
2115,IQ23046303,2017.0,Q4,0,1,650.842,730.7849
2116,IQ22655167,2006.0,Q4,0,1,0.028318000000012944,4.171782
2117,IQ91120,2016.0,Q1,1,0,82.16977,80.89978
2118,IQ882593,2017.0,Q4,0,1,74.47282,63.31269
2119,IQ1268289,2012.0,Q4,0,1,11.422386999999986,13.107389
2120,IQ6353086,2014.0,Q4,0,1,47.225807,31.92922
2121,IQ9412803,2008.0,Q4,0,1,18.927269999999993,19.052137
2122,IQ319696375,2017.0,Q4,0,1,-0.17555300000000784,6.8347154
2123,IQ22430517,2011.0,Q4,0,1,2.2009999999999934,5.9479966
2124,IQ538156329,2017.0,Q4,0,1,0.278300999999999,4.4039445
2125,IQ779296,2007.0,Q4,1,0,7.983805999999987,8.830809
2126,IQ11515945,2010.0,Q4,0,1,1.2645950000000141,6.6176133
2127,IQ45497017,2008.0,Q4,0,1,9.610022000000015,6.8595414
2128,IQ883218,2017.0,Q4,0,1,79.16350600000001,77.866196
2129,IQ319696375,2015.0,Q4,0,1,1.7175729999999874,5.4249406
2130,IQ883704,2006.0,Q4,0,1,68.661194,124.60649
2131,IQ47308980,2017.0,Q1,1,0,6.320092999999986,8.862532
2132,IQ61544057,2016.0,Q4,0,1,3.3932869999999866,15.579573
2133,IQ214382121,2012.0,Q4,0,1,0.05486600000000408,4.4200425
2134,IQ884324,2011.0,Q4,0,1,5.1291789999999935,9.307951
2135,IQ877314,2001.0,Q4,0,1,2.966000000000008,18.518736
2136,IQ31092696,2016.0,Q4,0,1,2.2600610000000074,6.8972154
2137,IQ879424,2014.0,Q4,0,1,96.30677,76.978714
2138,IQ672224,2006.0,Q1,1,0,53.646,66.63459
2139,IQ138460,2004.0,Q4,1,0,8.65121400000001,10.125563
2140,IQ12762127,2017.0,Q4,0,1,2.6887570000000096,6.279448
2141,IQ7244730,2017.0,Q4,1,0,9.521509000000009,11.4876995
2142,IQ323748321,2016.0,Q4,0,1,2.046118000000007,4.739699
2143,IQ20375459,2008.0,Q4,0,1,2.4772370000000024,5.525206
2144,IQ217254987,2014.0,Q4,1,0,5.939875000000001,8.423628
2145,IQ156830295,2015.0,Q4,1,0,4.3717379999999935,7.6220384
2146,IQ38985168,2010.0,Q4,1,0,27.579908000000003,26.318495
2147,IQ45016847,2014.0,Q1,1,0,19.498999999999995,27.447523
2148,IQ42081901,2010.0,Q4,0,1,0.2735749999999939,4.6697373
2149,IQ140453992,2014.0,Q4,0,1,0.24181799999999498,4.4878983
2150,IQ182486692,2015.0,Q4,0,1,3.427894000000009,5.2619004
2151,IQ131460,2007.0,Q1,1,0,25.736999999999995,31.418242
2152,IQ419453,2014.0,Q4,0,1,0.7481779999999958,2.9266798
2153,IQ7756191,2012.0,Q4,0,1,6.172321000000011,6.1971116
2154,IQ9560513,2013.0,Q4,0,1,33.37299999999999,30.447462
2155,IQ6021724,2014.0,Q4,0,1,18.571920000000006,14.36418
2156,IQ809542,2008.0,Q4,0,1,19.87456499999999,3.6078017
2157,IQ1746262,2005.0,Q4,0,1,0.027543000000008533,4.1689134
2158,IQ27482664,2016.0,Q4,0,1,98.64773,93.99271
2159,IQ8274361,2014.0,Q4,0,1,40.144042999999996,68.10341
2160,IQ969333,2010.0,Q4,0,1,60.279713,60.944122
2161,IQ24376726,2017.0,Q4,1,0,30.202185,52.97441
2162,IQ24323141,2011.0,Q1,1,0,350.42004,291.7327
2163,IQ244507972,2014.0,Q4,1,0,14.41973999999999,17.679472
2164,IQ46100167,2008.0,Q1,1,0,6.623301999999995,8.975645
2165,IQ881421,2008.0,Q4,0,1,11.760999999999996,11.175123
2166,IQ52957156,2017.0,Q4,0,1,1.9763550000000123,4.987471
2167,IQ3017647,2011.0,Q3,1,0,23.048000000000002,28.291105
2168,IQ9616109,2016.0,Q4,1,0,45.30000000000001,32.701393
2169,IQ137247448,2013.0,Q4,1,0,2.2625810000000115,5.207747
2170,IQ716329,2002.0,Q4,1,0,191.15428,212.725
2171,IQ34102506,2013.0,Q4,0,1,1.214112,5.576384
2172,IQ740253,2011.0,Q4,0,1,354.05,365.50235
2173,IQ911244,2009.0,Q4,1,0,22.52710300000001,25.797453
2174,IQ8292723,2012.0,Q4,0,1,0.6251389999999901,7.6966996
2175,IQ31044891,2015.0,Q4,0,1,0.3154999999999859,4.7097
2176,IQ5646493,2009.0,Q4,1,0,212.79342999999997,293.757
2177,IQ671554,2005.0,Q4,1,0,2.26400000000001,6.0435624
2178,IQ24965235,2015.0,Q4,1,0,209.57886000000002,201.05775
2179,IQ24790469,2012.0,Q4,1,0,6.240926000000002,9.776945
2180,IQ915717,2016.0,Q4,0,1,319.41568,344.5505
2181,IQ11253822,2009.0,Q4,0,1,0.6829999999999927,4.7218766
2182,IQ30446797,2015.0,Q4,1,0,249.36285,197.86458
2183,IQ1051103,2013.0,Q4,0,1,82.96535,72.84697
2184,IQ8087519,2017.0,Q4,0,1,8.770042999999987,12.244627
2185,IQ24790469,2011.0,Q4,1,0,6.0541120000000035,7.897597
2186,IQ47319978,2013.0,Q1,1,0,18.298403000000008,20.501219
2187,IQ304111174,2017.0,Q4,0,1,7.111257999999992,9.090666
2188,IQ39032559,2014.0,Q4,1,0,21.994085000000013,11.00308
2189,IQ28567,2012.0,Q4,0,1,3.4483400000000017,8.285704
2190,IQ330398514,2017.0,Q4,0,1,0.33131499999998937,4.3249497
2191,IQ769599,2015.0,Q4,1,0,11.006090999999998,12.9091625
2192,IQ28897008,2006.0,Q4,0,1,0.3720000000000141,4.328978
2193,IQ128628,2008.0,Q4,0,1,10.129999999999995,8.97151
2194,IQ11323051,2011.0,Q4,0,1,3.616000000000014,16.218122
2195,IQ36478,2009.0,Q4,0,1,610.1567400000001,571.6694
2196,IQ20459861,2014.0,Q4,0,1,205.96194,192.47768
2197,IQ877269,2007.0,Q4,1,0,34.405,39.339348
2198,IQ112263718,2005.0,Q4,1,0,3.8214519999999936,7.490523
2199,IQ6816667,2009.0,Q4,0,1,2.559698999999995,5.7895646
2200,IQ118755593,2014.0,Q4,0,1,0.7898050000000012,4.824721
2201,IQ182703199,2017.0,Q4,0,1,7.06218100000001,7.5416093
2202,IQ1657242,2012.0,Q2,1,0,21.156999999999982,21.611647
2203,IQ716329,2011.0,Q4,1,0,612.02325,803.1535
2204,IQ135688,2010.0,Q4,0,1,33.22795500000002,50.901733
2205,IQ1444030,2011.0,Q4,0,1,5.6221299999999985,8.627317
2206,IQ135054,2008.0,Q4,0,1,1.6277179999999873,4.619887
2207,IQ9845893,2012.0,Q4,0,1,3.0955109999999877,5.0573564
2208,IQ879381,2008.0,Q4,0,1,280.41967999999997,294.20758
2209,IQ1789203,2009.0,Q4,0,1,13.703499999999991,6.5353684
2210,IQ130412190,2015.0,Q4,0,1,0.4756240000000105,4.615767
2211,IQ20554996,2011.0,Q4,1,0,22.777275000000003,28.510122
2212,IQ27546958,2010.0,Q4,0,1,1.5854999999999961,4.6740403
2213,IQ997963,2008.0,Q4,1,0,3.374418999999989,8.310057
2214,IQ883072,2017.0,Q4,0,1,117.13902,101.7617
2215,IQ773630,2017.0,Q4,1,0,3.6094280000000083,7.581389
2216,IQ103375,2015.0,Q4,0,1,7543.465,8614.179
2217,IQ36012959,2011.0,Q4,0,1,1.0349429999999984,4.907347
2218,IQ725599,2004.0,Q4,0,1,0.166530999999992,4.8021073
2219,IQ42082419,2010.0,Q4,0,1,0.38523399999999697,4.4428544
2220,IQ136714,2008.0,Q4,0,1,0.8978549999999927,5.783812
2221,IQ419290,2014.0,Q4,0,1,2.919132999999988,8.027967
2222,IQ4483755,2009.0,Q4,0,1,7.4909660000000144,13.277037
2223,IQ734865,2016.0,Q4,0,1,948.7013,845.33203
2224,IQ8686688,2010.0,Q4,1,0,50.08314,86.82642
2225,IQ20356326,2009.0,Q4,0,1,0.763056000000006,5.721312
2226,IQ9142038,2011.0,Q4,0,1,5.159320000000008,5.2252793
2227,IQ421464186,2017.0,Q4,1,0,22.159999999999997,-10.231234
2228,IQ3576302,2014.0,Q4,1,0,3.6991510000000005,8.704191
2229,IQ107137171,2014.0,Q4,0,1,1.0963749999999948,4.766829
2230,IQ112263718,2008.0,Q4,1,0,10.030530999999996,11.476194
2231,IQ8332848,2008.0,Q4,0,1,10.552211,21.508894
2232,IQ46476571,2013.0,Q4,0,1,4.289861999999999,9.959547
2233,IQ6136592,2008.0,Q4,0,1,5.704499999999996,5.7774796
2234,IQ285640001,2017.0,Q4,0,1,10.188500000000005,10.644209
2235,IQ27856,2006.0,Q4,1,0,12.066786000000008,10.413588
2236,IQ311444956,2016.0,Q4,1,0,12.222116999999997,11.318998
2237,IQ2420977,2013.0,Q4,0,1,5.764092000000005,7.414992
2238,IQ6461318,2010.0,Q4,0,1,6.386525000000006,8.422773
2239,IQ48711794,2015.0,Q4,1,0,8.977864000000011,12.880308
2240,IQ34703146,2014.0,Q4,0,1,0.1767979999999909,4.2369676
2241,IQ4948453,2013.0,Q4,0,1,0.5619959999999935,4.525862
2242,IQ879381,2016.0,Q4,0,1,861.5592,834.20746
2243,IQ22580571,2010.0,Q4,0,1,0.6081550000000107,4.5524125
2244,IQ760034,2013.0,Q4,0,1,31.39716,56.816788
2245,IQ46847074,2004.0,Q4,1,0,9.871859,13.9662
2246,IQ10524718,2015.0,Q4,0,1,24.570273999999998,42.33699
2247,IQ20375404,2008.0,Q4,0,1,1.0872459999999933,4.8084245
2248,IQ881323,2013.0,Q4,1,0,116.23096000000001,126.5305
2249,IQ574988431,2017.0,Q4,1,0,8.12879000000001,9.313032
2250,IQ28567,2009.0,Q4,0,1,8.614692999999988,7.8974137
2251,IQ9284137,2015.0,Q4,0,1,3.9034699999999987,6.9622025
2252,IQ136714,2010.0,Q4,0,1,0.16275099999998588,4.869963
2253,IQ29002360,2008.0,Q2,1,0,10.604000000000013,12.739119
2254,IQ4493238,2011.0,Q4,0,1,20.971587999999997,17.150938
2255,IQ4493068,2011.0,Q4,0,1,181.74475,218.06187
2256,IQ302206937,2015.0,Q4,0,1,3.6030000000000086,5.623549
2257,IQ52716254,2014.0,Q4,0,1,12.130405999999994,15.018644
2258,IQ1239178,2013.0,Q4,0,1,0.00026800000000548607,3.7671034
2259,IQ25410240,2011.0,Q1,1,0,8.427001999999987,10.866972
2260,IQ907330,2010.0,Q4,1,0,8.768141000000014,13.108046
2261,IQ9273142,2009.0,Q4,0,1,11.252185999999995,7.041182
2262,IQ48718610,2015.0,Q4,1,0,88.69671,91.296906
2263,IQ9817151,2008.0,Q4,0,1,194.85947,301.03943
2264,IQ426208,2008.0,Q4,1,0,10.048518999999999,12.147337
2265,IQ9389746,2013.0,Q4,0,1,36.747209999999995,44.45433
2266,IQ115898434,2014.0,Q4,0,1,2.4881460000000004,9.49217
2267,IQ20946994,2017.0,Q4,0,1,125.02553999999999,125.49273
2268,IQ11672047,2008.0,Q4,0,1,0.3281680000000051,4.1852098
2269,IQ20333665,2016.0,Q4,0,1,9.632170000000002,9.570387
2270,IQ9087373,2016.0,Q4,1,0,8.146999999999991,10.193129
2271,IQ713014,2010.0,Q4,1,0,5.115559999999988,7.173262
2272,IQ6424985,2012.0,Q4,0,1,7.4605200000000025,7.798781
2273,IQ28942762,2013.0,Q4,0,1,1.7220000000000084,9.682539
2274,IQ27063569,2012.0,Q4,0,1,5.615331999999995,6.740111
2275,IQ880697,2008.0,Q4,0,1,50.072266,83.27209
2276,IQ883597,2013.0,Q4,0,1,15.989795000000015,11.520567
2277,IQ98129600,2013.0,Q4,0,1,0.6253849999999943,4.248656
2278,IQ771431,2017.0,Q4,0,1,562.4056400000001,482.64255
2279,IQ27881517,2016.0,Q4,0,1,236.31136,257.69974
2280,IQ866952,2014.0,Q4,0,1,33.00430299999999,37.3769
2281,IQ25265866,2016.0,Q4,0,1,0.9461340000000007,4.7554307
2282,IQ558837,2017.0,Q4,0,1,4.514341000000002,5.561812
2283,IQ423967,2009.0,Q4,1,0,927.33203,1066.5883
2284,IQ69465104,2012.0,Q4,1,0,6.69270800000001,11.630995
2285,IQ883098,2013.0,Q4,0,1,24.884665000000012,21.182722
2286,IQ750833,2017.0,Q4,0,1,15.952719000000002,14.03253
2287,IQ606338,2008.0,Q4,0,1,0.8503900000000044,4.6130815
2288,IQ127495643,2016.0,Q4,0,1,6.652804000000003,9.95265
2289,IQ39505400,2012.0,Q4,1,0,38.33466300000002,35.25074
2290,IQ4437960,2007.0,Q4,1,0,3.2362559999999974,5.6438584
2291,IQ31234290,2013.0,Q4,0,1,7.630867999999992,12.493071
2292,IQ2462067,2005.0,Q1,1,0,30.968000000000004,33.60383
2293,IQ7885356,2010.0,Q4,0,1,4.222947000000005,5.8983445
2294,IQ882763,2015.0,Q4,0,1,15.082226999999989,11.680357
2295,IQ775042,2012.0,Q4,0,1,0.3923289999999895,4.462691
2296,IQ4806734,2006.0,Q4,1,0,42.55877699999999,32.349434
2297,IQ135238,2016.0,Q4,0,1,462.89487,342.41064
2298,IQ228238262,2011.0,Q4,0,1,0.8200219999999945,5.1343217
2299,IQ91122,2005.0,Q4,1,0,2.38112000000001,5.446028
2300,IQ99085343,2010.0,Q4,1,0,4.288654000000008,9.739378
2301,IQ28567,2017.0,Q4,0,1,16.414041999999995,15.155912
2302,IQ41317702,2010.0,Q4,0,1,1.572751000000011,7.495604
2303,IQ43507431,2012.0,Q4,0,1,0.06523000000001389,4.1908555
2304,IQ883638,2008.0,Q4,0,1,32.124504000000016,53.846085
2305,IQ397947,2010.0,Q4,0,1,12.857351999999992,11.70738
2306,IQ8443211,2012.0,Q4,0,1,0.22776700000000005,5.0242906
2307,IQ143347932,2010.0,Q4,0,1,0.20548299999998676,4.5047746
2308,IQ20554996,2006.0,Q4,1,0,5.300491999999991,7.3864274
2309,IQ24376726,2016.0,Q4,1,0,28.524379999999994,25.144323
2310,IQ671554,2002.0,Q4,1,0,2.2789999999999964,6.0987687
2311,IQ84606118,2011.0,Q4,1,0,10.173335000000009,12.037687
2312,IQ126218,2016.0,Q4,0,1,15.978113000000008,20.628035
2313,IQ5551601,2015.0,Q4,1,0,8.087853999999993,301.87457
2314,IQ6907940,2015.0,Q4,0,1,39.03014000000002,40.445946
2315,IQ671636,2008.0,Q4,1,0,6.7867530000000045,8.625883
2316,IQ6563860,2014.0,Q4,0,1,22.112191999999993,13.415632
2317,IQ54729144,2016.0,Q4,0,1,3.095499999999987,5.690642
2318,IQ318668,2004.0,Q4,1,0,14.131,-0.015931793
2319,IQ736446,2012.0,Q4,0,1,7.835852999999986,7.5072007
2320,IQ879592,2015.0,Q4,0,1,145.18129,145.12604
2321,IQ128604422,2013.0,Q4,0,1,0.06451699999999505,4.4784074
2322,IQ696981,2015.0,Q4,0,1,33.75365000000001,22.983946
2323,IQ536594,2015.0,Q3,0,1,4.81044399999999,5.3296647
2324,IQ30054447,2013.0,Q4,0,1,2.688459999999992,6.2275987
2325,IQ116450973,2012.0,Q4,1,0,52.41027,64.58741
2326,IQ39365245,2016.0,Q4,0,1,0.7585809999999924,4.3729844
2327,IQ121654,2016.0,Q4,1,0,4.079318999999998,8.622908
2328,IQ217482351,2011.0,Q4,1,0,4.231214999999992,7.4930253
2329,IQ8863787,2012.0,Q4,0,1,3.712407000000013,5.5992875
2330,IQ875817,2009.0,Q4,0,1,1926.2881000000002,1738.4673
2331,IQ112777977,2012.0,Q4,1,0,1.9856470000000002,6.2586503
2332,IQ4493143,2012.0,Q4,0,1,14.654192999999992,17.30757
2333,IQ225840112,2016.0,Q4,0,1,0.568634000000003,4.867476
2334,IQ138237911,2013.0,Q4,0,1,5.422384999999991,10.242308
2335,IQ25198480,2016.0,Q3,1,0,22.708,24.846807
2336,IQ9157881,2016.0,Q4,0,1,2.0625,5.3711686
2337,IQ13466111,2009.0,Q4,1,0,12.942239,14.451109
2338,IQ132944609,2017.0,Q4,0,1,2.6909770000000037,5.2695603
2339,IQ881470,2015.0,Q4,0,1,286.58496,253.5054
2340,IQ93982,2016.0,Q4,0,1,101.43887,63.72149
2341,IQ1051103,2014.0,Q4,0,1,84.44244,79.53189
2342,IQ12668511,2009.0,Q4,0,1,1.2133870000000115,5.278197
2343,IQ4692580,2017.0,Q4,1,0,3.673451,7.949553
2344,IQ6517040,2016.0,Q4,0,1,1.978728999999987,4.369246
2345,IQ4171782,2017.0,Q4,1,0,12.87100000000001,17.364973
2346,IQ728738,2008.0,Q4,0,1,1.8955219999999997,6.116698
2347,IQ20946994,2014.0,Q4,0,1,74.525826,86.06834
2348,IQ326216010,2016.0,Q4,0,1,0.2212289999999939,4.4228196
2349,IQ46536028,2007.0,Q4,1,0,8.303549000000004,9.179899
2350,IQ6562238,2010.0,Q4,0,1,234.68057000000002,165.77182
2351,IQ46476571,2017.0,Q4,0,1,4.151959000000005,7.5403733
2352,IQ5669608,2015.0,Q4,0,1,39.029285,30.45053
2353,IQ915717,2017.0,Q4,0,1,383.52966000000004,358.9546
2354,IQ419290,2017.0,Q4,0,1,0.6890940000000114,6.181975
2355,IQ879382,2014.0,Q4,0,1,182.40721000000002,226.3246
2356,IQ142022,2003.0,Q4,0,1,3.5854659999999967,6.6577744
2357,IQ549751256,2016.0,Q4,0,1,0.1385970000000043,4.230162
2358,IQ46536028,2010.0,Q4,1,0,8.362426,11.118864
2359,IQ881323,1999.0,Q4,1,0,47.98732000000001,47.158188
2360,IQ4663837,2016.0,Q4,0,1,0.7119999999999891,4.0518785
2361,IQ6480121,2004.0,Q4,1,0,2.050877000000014,5.2411942
